file name, mutants, tests, cores, compilation time, original time, mutants time, total time, time per mutant, mutation score, ts size, lines, algorithm, optimizations
primes, m68, t100, w4, 1124, 307, 2494, 4071, 36.6765, 0.8793, 398, 30, a2, 010111
quickSort, m127, t50, w4, 4466, 52, 31008, 35924, 244.1575, 0.9603, 1900, 56, a2, 110111
longestIncrease, m114, t50, w4, 10042, 10252, 51519, 72541, 451.9211, 0.9196, 1946, 70, a2, 010100
anagram, m60, t100, w4, 1017, 309, 6484, 7871, 108.0667, 0.8667, 1370, 37, a5, 001011
minProd, m181, t50, w4, 13711, 152, 5281, 19227, 29.1768, 0.7845, 1946, 72, a3, 010001
insertSort, m108, t50, w2, 3606, 161, 36856, 41297, 341.2593, 0.9444, 1900, 40, a4, 100110
selectSort, m92, t50, w8, 2065, 21, 5910, 8072, 64.2391, 0.8804, 1900, 45, a5, 100010
parg, m2509, t52, w4, 427143, 169, 2569, 445998, 1.0239, 1.0, 418, 2518, a3, 010110
quickSort, m127, t50, w4, 13323, 154, 33057, 46649, 260.2913, 0.9528, 1900, 56, a5, 000001
huffmanCodingEff, m199, t50, w8, 31732, 121, 6000, 38008, 30.1508, 0.8191, 1874, 239, a3, 011000
anagram, m60, t100, w4, 1067, 102, 5003, 6320, 83.3833, 0.9286, 1370, 37, a2, 111111
squareMatrix, m182, t50, w4, 4634, 49, 23086, 27857, 126.8462, 1.0, 903, 72, a5, 111011
insertSort, m108, t50, w2, 7364, 164, 36396, 44001, 337, 0.9444, 1900, 40, a5, 011000
selectSort, m92, t50, w2, 6125, 161, 40054, 46676, 435.3696, 0.9101, 1900, 45, a3, 110101
add, m12, t100, w2, 618, 337, 361, 1420, 30.0833, 0.9167, 583, 13, a4, 010101
genPassword, m49, t100, w2, 2988, 321, 5534, 8905, 112.9388, 0.8367, 398, 63, a4, 100000
insertSort, m108, t50, w2, 3626, 161, 36388, 40244, 336.9259, 0.9444, 1900, 40, a4, 111010
longestIncrease, m114, t50, w4, 9792, 3454, 51686, 65647, 453.386, 0.9035, 1946, 70, a4, 111100
minProd, m181, t50, w2, 13481, 161, 15861, 29584, 87.6298, 0.7845, 1946, 72, a3, 000000
mergeSort, m226, t50, w2, 10104, 158, 68068, 79688, 301.1858, 0.9336, 1900, 129, a2, 010110
huffmanCoding, m314, t50, w8, 59277, 19, 15330, 76023, 48.8217, 0.9279, 1874, 318, a3, 111100
huffmanCoding, m314, t50, w2, 55145, 162, 72481, 129963, 230.8312, 0.9027, 1874, 318, a5, 010100
minProd, m181, t50, w2, 6575, 160, 15813, 22623, 87.3646, 0.7845, 1946, 72, a2, 000011
longestIncrease, m114, t50, w2, 4920, 9973, 136196, 151807, 1194.7018, 0.9196, 1946, 70, a2, 010110
selectSort, m92, t50, w2, 6246, 157, 40209, 46685, 437.0543, 0.8804, 1900, 45, a4, 101000
dictionaryOrder, m71, t100, w8, 1190, 250, 10005, 11852, 140.9155, 0.8864, 8248, 32, a5, 011110
selectSort, m92, t50, w2, 3071, 162, 40153, 43970, 436.4457, 0.9101, 1900, 45, a2, 001110
selectSort, m92, t50, w2, 6113, 162, 40135, 46481, 436.25, 0.8804, 1900, 45, a5, 100001
dictionaryOrder, m71, t100, w4, 1210, 299, 11715, 13289, 165, 0.8873, 8248, 32, a2, 001011
dictionaryOrder, m71, t100, w8, 3468, 234, 5002, 9090, 70.4507, 0.9265, 8248, 32, a3, 000100
massive, m49, t60, w4, 1844, 114245, 124441, 240578, 2539.6122, 0.9388, 169, 13, a3, 011000
huffmanCoding, m314, t50, w4, 18041, 51, 34282, 52550, 109.1783, 0.9013, 1874, 318, a2, 101010
add, m12, t100, w2, 620, 322, 360, 1436, 30, 0.9, 583, 13, a5, 010100
anagram, m60, t100, w2, 1582, 304, 8163, 10112, 136.05, 0.8667, 1370, 37, a4, 011011
bubbleSort, m113, t50, w8, 2427, 142, 83651, 86296, 740.2743, 0.8938, 1900, 41, a2, 001011
mergeSort, m226, t50, w4, 6809, 53, 16727, 24932, 74.0133, 0.9091, 1900, 129, a5, 101110
squareMatrix, m182, t50, w4, 14935, 150, 23301, 38468, 128.0275, 1.0, 903, 72, a4, 001001
minProd, m181, t50, w4, 4409, 51, 5304, 9842, 29.3039, 0.7845, 1946, 72, a2, 111010
huffmanCoding, m314, t50, w8, 56310, 131, 15328, 71951, 48.8153, 0.9013, 1874, 318, a2, 011000
factorial, m31, t100, w4, 1585, 299, 7387, 9383, 238.2903, 0.9565, 403, 18, a5, 011101
add, m12, t100, w8, 563, 240, 50, 924, 4.1667, 0.9167, 583, 13, a4, 001101
maxArrSumNeg, m112, t50, w2, 3866, 163, 68574, 73301, 612.2679, 0.9358, 1910, 63, a2, 011110
huffmanCoding, m314, t50, w8, 56982, 21, 15323, 73727, 48.7994, 0.9279, 1874, 318, a3, 101100
primes, m68, t100, w4, 1140, 298, 2526, 4102, 37.1471, 0.8793, 398, 30, a3, 011111
genPassword, m49, t100, w4, 981, 305, 2066, 3417, 42.1633, 0.8367, 398, 63, a5, 000011
add, m12, t100, w8, 559, 206, 219, 1059, 18.25, 0.9167, 583, 13, a3, 000101
massive, m49, t60, w2, 1913, 108599, 341956, 452519, 6978.6939, 0.9388, 169, 13, a2, 000000
massive, m49, t60, w8, 1685, 114165, 115848, 231780, 2364.2449, 0.9388, 169, 13, a3, 011101
anagram, m60, t100, w8, 2984, 38, 5281, 8612, 88.0167, 0.8857, 1370, 37, a5, 100100
insertSort, m108, t50, w8, 7011, 23, 11090, 18195, 102.6852, 0.9444, 1900, 40, a4, 111000
longestIncrease, m114, t50, w2, 9779, 9874, 134347, 154099, 1178.4825, 0.9035, 1946, 70, a2, 110001
squareMatrix, m182, t50, w8, 14552, 119, 15007, 29851, 82.456, 1.0, 903, 72, a5, 001101
primes, m68, t100, w8, 3370, 281, 408, 4389, 6, 0.8333, 398, 30, a5, 000100
dictionaryOrder, m71, t100, w8, 3383, 38, 10004, 13548, 140.9014, 0.8438, 8248, 32, a5, 111101
factorial, m31, t100, w4, 1551, 102, 7032, 8744, 226.8387, 0.9677, 403, 18, a2, 100001
minProd, m181, t50, w4, 13279, 159, 10593, 25097, 58.5249, 0.8659, 1946, 72, a4, 000100
insertSort, m108, t50, w8, 6983, 145, 6319, 13519, 58.5093, 0.9444, 1900, 40, a2, 000001
insertSort, m108, t50, w2, 7146, 158, 36818, 44196, 340.9074, 0.9444, 1900, 40, a4, 111000
primes, m68, t100, w8, 3383, 265, 871, 4582, 12.8088, 0.75, 398, 30, a2, 010000
squareMatrix, m182, t50, w4, 14100, 149, 23101, 38457, 126.9286, 1.0, 903, 72, a3, 011100
huffmanCodingEff, m199, t50, w8, 32492, 21, 6026, 38707, 30.2814, 0.8191, 1874, 239, a3, 101001
quickSort, m127, t50, w4, 13257, 51, 31007, 44422, 244.1496, 0.9528, 1900, 56, a2, 111001
bubbleSort, m113, t50, w2, 3671, 153, 215337, 219231, 1905.6372, 0.8938, 1900, 41, a2, 111010
anagram, m60, t100, w8, 1031, 42, 5298, 6699, 88.3, 0.8857, 1370, 37, a5, 100110
bubbleSort, m113, t50, w2, 3690, 165, 146677, 151079, 1298.0265, 0.8696, 1900, 41, a5, 000111
add, m12, t100, w8, 173, 231, 69, 588, 5.75, 0.9167, 583, 13, a4, 010110
massive, m49, t60, w8, 613, 19180, 67198, 87077, 1371.3878, 0.9388, 169, 13, a4, 110111
huffmanCoding, m314, t50, w2, 56000, 168, 102009, 158363, 324.8694, 0.9013, 1874, 318, a4, 100000
maxArrSumNeg, m112, t50, w2, 3948, 159, 63831, 68630, 569.9196, 0.9358, 1910, 63, a3, 111110
factorial, m31, t100, w2, 1628, 321, 19534, 21541, 630.129, 0.9677, 403, 18, a4, 101001
mergeSort, m226, t50, w4, 7111, 155, 23305, 30662, 103.1195, 0.9336, 1900, 129, a4, 001010
bubbleSort, m113, t50, w8, 7268, 20, 45578, 52951, 403.3451, 0.8938, 1900, 41, a4, 111000
huffmanCodingEff, m199, t50, w8, 32360, 21, 6023, 38682, 30.2663, 0.849, 1874, 239, a2, 110101
primes, m68, t100, w8, 3360, 270, 874, 4835, 12.8529, 0.8793, 398, 30, a3, 000100
maxArrSumNeg, m112, t50, w2, 3966, 166, 66110, 70955, 590.2679, 0.9358, 1910, 63, a3, 110110
bubbleSort, m113, t50, w4, 7309, 152, 77086, 85362, 682.177, 0.9182, 1900, 41, a3, 010100
mergeSort, m226, t50, w2, 10210, 161, 49791, 60944, 220.3142, 0.908, 1900, 129, a5, 000111
massive, m49, t60, w8, 1698, 114254, 114431, 230437, 2335.3265, 0.9388, 169, 13, a5, 000001
maxArrSumNeg, m112, t50, w2, 7791, 159, 45884, 53910, 409.6786, 0.9107, 1910, 63, a4, 011000
squareMatrix, m182, t50, w2, 7055, 158, 68897, 77204, 378.5549, 1.0, 903, 72, a3, 011110
primes, m68, t100, w4, 1162, 286, 1257, 3159, 18.4853, 0.8333, 398, 30, a5, 010110
bubbleSort, m113, t50, w2, 3731, 163, 214262, 218924, 1896.1239, 0.9182, 1900, 41, a2, 000110
dictionaryOrder, m71, t100, w4, 1185, 102, 11785, 13140, 165.9859, 0.8873, 8248, 32, a3, 100011
massive, m49, t60, w8, 606, 19134, 67222, 87016, 1371.8776, 0.9388, 169, 13, a4, 110010
squareMatrix, m182, t50, w8, 14414, 141, 10341, 24980, 56.8187, 1.0, 903, 72, a2, 000001
squareMatrix, m182, t50, w4, 4716, 151, 68982, 74176, 379.022, 1.0, 903, 72, a4, 000111
massive, m49, t60, w8, 1717, 114311, 114474, 230577, 2336.2041, 0.9388, 169, 13, a3, 001101
massive, m49, t60, w8, 1675, 19234, 114312, 135298, 2332.898, 0.9388, 169, 13, a2, 111101
parg, m2509, t52, w4, 531095, 54, 2580, 534337, 1.0283, 1.0, 418, 2518, a2, 111000
longestIncrease, m114, t50, w2, 4862, 9680, 133753, 148386, 1173.2719, 0.9035, 1946, 70, a4, 111011
transpose, m149, t50, w8, 12211, 145, 10122, 22569, 67.9329, 0.8993, 903, 40, a2, 010001
insertSort, m108, t50, w4, 7153, 50, 12301, 19579, 113.8981, 0.9444, 1900, 40, a2, 110000
anagram, m60, t100, w8, 3051, 57, 5002, 8463, 83.3667, 0.9286, 1370, 37, a3, 111100
mergeSort, m226, t50, w4, 20146, 48, 34301, 54814, 151.7743, 0.9336, 1900, 129, a4, 111101
quickSort, m127, t50, w8, 4698, 142, 15181, 20315, 119.5354, 0.9419, 1900, 56, a5, 010111
bubbleSort, m113, t50, w2, 3702, 163, 215309, 219245, 1905.3894, 0.8938, 1900, 41, a2, 111011
factorial, m31, t100, w2, 792, 321, 19609, 20913, 632.5484, 0.9677, 403, 18, a4, 110111
bubbleSort, m113, t50, w8, 2461, 147, 76321, 78997, 675.4071, 0.8938, 1900, 41, a5, 011011
transpose, m149, t50, w8, 12069, 21, 10116, 22295, 67.8926, 0.8993, 903, 40, a2, 110001
genPassword, m49, t100, w4, 3023, 99, 2038, 5225, 41.5918, 0.8367, 398, 63, a2, 110001
squareMatrix, m182, t50, w2, 7291, 163, 69510, 78048, 381.9231, 1.0, 903, 72, a4, 001110
huffmanCoding, m314, t50, w8, 18479, 115, 15319, 35388, 48.7866, 0.9279, 1874, 318, a3, 001110
massive, m49, t60, w4, 1852, 38286, 124367, 164555, 2538.102, 0.9388, 169, 13, a5, 100001
mergeSort, m226, t50, w8, 20714, 153, 68846, 89910, 304.6283, 0.9336, 1900, 129, a4, 010101
dictionaryOrder, m71, t100, w4, 1168, 306, 11974, 13881, 168.6479, 0.9265, 8248, 32, a3, 010110
transpose, m149, t50, w4, 11938, 143, 16804, 29141, 112.7785, 0.8667, 903, 40, a5, 011101
genPassword, m49, t100, w4, 992, 290, 2230, 3651, 45.5102, 0.8367, 398, 63, a4, 011111
parg, m2509, t52, w4, 531220, 56, 8302, 555806, 3.3089, 1.0, 418, 2518, a4, 110100
mergeSort, m226, t50, w2, 19946, 162, 68160, 88930, 301.5929, 0.9336, 1900, 129, a2, 110101
longestIncrease, m114, t50, w2, 9771, 9648, 132987, 152501, 1166.5526, 0.9035, 1946, 70, a2, 111000
huffmanCoding, m314, t50, w2, 52348, 160, 101858, 154543, 324.3885, 0.9013, 1874, 318, a4, 011001
maxArrSumNeg, m112, t50, w8, 2689, 20, 10121, 12974, 90.3661, 0.9358, 1910, 63, a3, 111111
transpose, m149, t50, w4, 11689, 147, 20684, 32771, 138.8188, 0.9054, 903, 40, a2, 011101
huffmanCoding, m314, t50, w4, 53418, 52, 34127, 88085, 108.6847, 0.9279, 1874, 318, a3, 110101
anagram, m60, t100, w4, 1036, 96, 5844, 7122, 97.4, 0.8857, 1370, 37, a5, 100111
anagram, m60, t100, w8, 1010, 40, 5339, 6710, 88.9833, 0.8667, 1370, 37, a4, 111110
dictionaryOrder, m71, t100, w8, 3342, 45, 5002, 8768, 70.4507, 0.9265, 8248, 32, a3, 100100
dictionaryOrder, m71, t100, w4, 3583, 300, 32565, 36608, 458.662, 0.9265, 8248, 32, a4, 000101
selectSort, m92, t50, w8, 6397, 21, 5847, 12403, 63.5543, 0.9101, 1900, 45, a2, 101101
huffmanCodingEff, m199, t50, w2, 15450, 159, 40835, 57131, 205.201, 0.849, 1874, 239, a4, 100111
quickSort, m127, t50, w8, 4650, 142, 78088, 82990, 614.8661, 0.9528, 1900, 56, a4, 010010
transpose, m149, t50, w4, 11762, 50, 20715, 33460, 139.0268, 0.9054, 903, 40, a3, 110100
huffmanCoding, m314, t50, w4, 17934, 52, 40701, 58861, 129.621, 0.9013, 1874, 318, a5, 111011
quickSort, m127, t50, w8, 4622, 147, 16110, 20998, 126.8504, 0.9528, 1900, 56, a5, 001010
huffmanCoding, m314, t50, w8, 18607, 21, 15314, 34794, 48.7707, 0.9279, 1874, 318, a2, 100111
massive, m49, t60, w8, 602, 114175, 67207, 182253, 1371.5714, 0.9388, 169, 13, a4, 010110
selectSort, m92, t50, w8, 2013, 141, 5900, 8123, 64.1304, 0.8804, 1900, 45, a2, 001010
genPassword, m49, t100, w2, 3012, 314, 5551, 8943, 113.2857, 0.8367, 398, 63, a2, 010001
add, m12, t100, w4, 603, 302, 317, 1317, 26.4167, 0.9167, 583, 13, a2, 000101
anagram, m60, t100, w8, 1042, 43, 5282, 6473, 88.0333, 0.8857, 1370, 37, a5, 111111
parg, m2509, t52, w4, 534045, 176, 1637, 539491, 0.6525, 1.0, 418, 2518, a5, 010101
genPassword, m49, t100, w4, 2957, 313, 2026, 5678, 41.3469, 0.8367, 398, 63, a2, 001100
longestIncrease, m114, t50, w8, 10263, 2233, 24558, 37149, 215.4211, 0.9035, 1946, 70, a2, 100000
factorial, m31, t100, w8, 1472, 37, 5086, 6655, 164.0645, 0.9677, 403, 18, a3, 111001
squareMatrix, m182, t50, w8, 4773, 18, 10358, 15229, 56.9121, 1.0, 903, 72, a3, 111010
squareMatrix, m182, t50, w2, 14550, 154, 69487, 85327, 381.7967, 1.0, 903, 72, a2, 010100
longestIncrease, m114, t50, w8, 3218, 2292, 25080, 31178, 220, 0.9196, 1946, 70, a2, 110110
parg, m2509, t52, w2, 429910, 179, 5164, 445906, 2.0582, 1.0, 418, 2518, a5, 110111
maxArrSumNeg, m112, t50, w4, 2757, 145, 11556, 14655, 103.1786, 0.9079, 1910, 63, a5, 011111
insertSort, m108, t50, w2, 7196, 161, 36848, 44277, 341.1852, 0.9444, 1900, 40, a3, 111001
parg, m2509, t52, w2, 449898, 172, 8476, 465464, 3.3782, 1.0, 418, 2518, a4, 000111
maxArrSumNeg, m112, t50, w8, 7871, 21, 63160, 71184, 563.9286, 0.9358, 1910, 63, a4, 110101
genPassword, m49, t100, w8, 963, 39, 943, 2012, 19.2449, 0.8367, 398, 63, a2, 111010
dictionaryOrder, m71, t100, w2, 3684, 329, 33998, 38072, 478.8451, 0.8873, 8248, 32, a4, 000001
huffmanCodingEff, m199, t50, w2, 28826, 166, 40561, 70326, 203.8241, 0.8191, 1874, 239, a4, 011101
huffmanCoding, m314, t50, w4, 18785, 51, 98895, 117936, 314.9522, 0.9013, 1874, 318, a4, 100011
genPassword, m49, t100, w2, 1471, 316, 5652, 7501, 115.3469, 0.8367, 398, 63, a4, 011010
add, m12, t100, w2, 603, 322, 350, 1385, 29.1667, 0.9, 583, 13, a5, 111101
squareMatrix, m182, t50, w8, 14326, 22, 10342, 25449, 56.8242, 1.0, 903, 72, a3, 100100
insertSort, m108, t50, w8, 7059, 147, 20010, 27674, 185.2778, 0.9444, 1900, 40, a4, 011100
bubbleSort, m113, t50, w8, 2445, 141, 60859, 63598, 538.5752, 0.9182, 1900, 41, a4, 010111
dictionaryOrder, m71, t100, w2, 3628, 326, 34087, 38110, 480.0986, 0.8873, 8248, 32, a5, 000000
massive, m49, t60, w8, 643, 19147, 114243, 134280, 2331.4898, 0.9388, 169, 13, a2, 111110
huffmanCoding, m314, t50, w8, 18809, 134, 15950, 35673, 50.7962, 0.9009, 1874, 318, a5, 000111
longestIncrease, m114, t50, w2, 9970, 9446, 102041, 122184, 895.0965, 0.8902, 1946, 70, a5, 000100
huffmanCoding, m314, t50, w4, 54369, 149, 34051, 89025, 108.4427, 0.9279, 1874, 318, a3, 010101
huffmanCoding, m314, t50, w8, 57835, 151, 15363, 73647, 48.9268, 0.9279, 1874, 318, a2, 000101
transpose, m149, t50, w8, 3888, 22, 10130, 14130, 67.9866, 0.8993, 903, 40, a3, 110010
huffmanCodingEff, m199, t50, w8, 10603, 22, 14360, 25991, 72.1608, 0.8191, 1874, 239, a4, 101110
squareMatrix, m182, t50, w4, 14073, 155, 68929, 83246, 378.7308, 1.0, 903, 72, a4, 000000
factorial, m31, t100, w4, 512, 310, 12040, 12923, 388.3871, 0.9677, 403, 18, a4, 001011
maxArrSumNeg, m112, t50, w2, 3822, 154, 61475, 65847, 548.8839, 0.9358, 1910, 63, a4, 010111
genPassword, m49, t100, w4, 2987, 300, 2014, 5437, 41.102, 0.8367, 398, 63, a2, 000101
huffmanCodingEff, m199, t50, w2, 15026, 170, 40859, 57326, 205.3216, 0.849, 1874, 239, a2, 001110
selectSort, m92, t50, w8, 6035, 153, 5930, 12196, 64.4565, 0.8804, 1900, 45, a3, 001000
dictionaryOrder, m71, t100, w8, 3525, 284, 5002, 8880, 70.4507, 0.8873, 8248, 32, a3, 010001
minProd, m181, t50, w2, 6543, 157, 15830, 22603, 87.4586, 0.7845, 1946, 72, a4, 000011
selectSort, m92, t50, w4, 6957, 55, 15009, 22096, 163.1413, 0.8804, 1900, 45, a2, 110000
maxArrSumNeg, m112, t50, w2, 3856, 158, 64736, 69114, 578, 0.9358, 1910, 63, a2, 011111
squareMatrix, m182, t50, w8, 4689, 21, 10390, 15182, 57.0879, 1.0, 903, 72, a3, 110011
massive, m49, t60, w8, 1664, 19117, 114260, 135120, 2331.8367, 0.9388, 169, 13, a2, 101101
dictionaryOrder, m71, t100, w8, 1143, 273, 5006, 6493, 70.507, 0.8873, 8248, 32, a5, 011011
parg, m2509, t52, w4, 535910, 56, 813, 540425, 0.324, 1.0, 418, 2518, a5, 100101
maxArrSumNeg, m112, t50, w8, 2704, 22, 14242, 17100, 127.1607, 0.9079, 1910, 63, a5, 111111
massive, m49, t60, w2, 1905, 112956, 353618, 468671, 7216.6939, 0.9388, 169, 13, a3, 001101
squareMatrix, m182, t50, w2, 7013, 158, 68817, 76070, 378.1154, 1.0, 903, 72, a4, 100010
selectSort, m92, t50, w4, 6081, 48, 15007, 21724, 163.1196, 0.9101, 1900, 45, a3, 101100
huffmanCodingEff, m199, t50, w8, 31943, 149, 40039, 72373, 201.201, 0.849, 1874, 239, a4, 010101
factorial, m31, t100, w2, 1594, 319, 19604, 21692, 632.3871, 0.9677, 403, 18, a2, 011101
minProd, m181, t50, w8, 4459, 21, 6774, 11331, 37.4254, 0.7845, 1946, 72, a4, 101010
add, m12, t100, w4, 160, 93, 344, 655, 28.6667, 0.9167, 583, 13, a3, 101011
maxArrSumNeg, m112, t50, w4, 2713, 145, 20448, 23383, 182.5714, 0.9107, 1910, 63, a5, 010011
mergeSort, m226, t50, w2, 23709, 178, 68265, 93492, 302.0575, 0.9336, 1900, 129, a3, 111100
quickSort, m127, t50, w4, 4471, 48, 32900, 37530, 259.0551, 0.9528, 1900, 56, a5, 110010
dictionaryOrder, m71, t100, w4, 3597, 302, 18913, 23315, 266.3803, 0.8873, 8248, 32, a4, 011100
bubbleSort, m113, t50, w4, 2452, 48, 141329, 144631, 1250.6991, 0.8938, 1900, 41, a4, 111110
factorial, m31, t100, w4, 1558, 303, 7047, 8967, 227.3226, 0.9677, 403, 18, a2, 010000
insertSort, m108, t50, w8, 7202, 21, 6331, 14045, 58.6204, 0.9444, 1900, 40, a2, 101100
factorial, m31, t100, w8, 1495, 289, 5077, 6921, 163.7742, 0.9677, 403, 18, a2, 010000
maxArrSumNeg, m112, t50, w4, 7758, 156, 65619, 73607, 585.8839, 0.9107, 1910, 63, a4, 000000
insertSort, m108, t50, w4, 2401, 48, 12326, 15441, 114.1296, 0.9444, 1900, 40, a2, 111110
insertSort, m108, t50, w2, 7166, 160, 24629, 32314, 228.0463, 0.92, 1900, 40, a5, 011101
dictionaryOrder, m71, t100, w8, 3371, 40, 5001, 8481, 70.4366, 0.8873, 8248, 32, a5, 101001
selectSort, m92, t50, w2, 6065, 160, 28445, 35222, 309.1848, 0.8769, 1900, 45, a5, 110100
huffmanCodingEff, m199, t50, w4, 10303, 47, 13810, 24344, 69.397, 0.8191, 1874, 239, a3, 110011
primes, m68, t100, w4, 3595, 101, 2519, 6277, 37.0441, 0.75, 398, 30, a2, 111001
factorial, m31, t100, w8, 1522, 299, 5268, 7153, 169.9355, 0.9677, 403, 18, a5, 011001
longestIncrease, m114, t50, w8, 9937, 10355, 24986, 45379, 219.1754, 0.9035, 1946, 70, a2, 010001
anagram, m60, t100, w8, 3012, 233, 5334, 8907, 88.9, 0.8667, 1370, 37, a4, 001100
huffmanCoding, m314, t50, w2, 26750, 166, 100202, 129041, 319.1146, 0.9013, 1874, 318, a4, 111110
quickSort, m127, t50, w4, 13206, 50, 22265, 36351, 175.315, 0.9432, 1900, 56, a5, 110100
insertSort, m108, t50, w2, 3645, 164, 36824, 40704, 340.963, 0.9444, 1900, 40, a3, 001010
factorial, m31, t100, w2, 1585, 324, 19590, 21670, 631.9355, 0.9677, 403, 18, a2, 110101
add, m12, t100, w8, 577, 41, 261, 994, 21.75, 0.9167, 583, 13, a3, 110100
anagram, m60, t100, w8, 3054, 43, 5003, 8208, 83.3833, 0.9286, 1370, 37, a3, 110101
anagram, m60, t100, w4, 1052, 298, 6117, 7622, 101.95, 0.9286, 1370, 37, a4, 000111
massive, m49, t60, w4, 642, 114211, 124388, 239290, 2538.5306, 0.9388, 169, 13, a3, 011011
genPassword, m49, t100, w2, 1494, 311, 4594, 6735, 93.7551, 0.7895, 398, 63, a5, 000110
anagram, m60, t100, w4, 3232, 308, 5003, 8599, 83.3833, 0.8667, 1370, 37, a3, 001001
genPassword, m49, t100, w2, 1479, 323, 4543, 6686, 92.7143, 0.7895, 398, 63, a5, 100110
selectSort, m92, t50, w4, 1963, 50, 20099, 22377, 218.4674, 0.8804, 1900, 45, a4, 111111
parg, m2509, t52, w8, 585953, 110, 826, 587525, 0.3292, 1.0, 418, 2518, a5, 000001
anagram, m60, t100, w2, 3199, 320, 7978, 11936, 132.9667, 0.8667, 1370, 37, a4, 111100
mergeSort, m226, t50, w4, 20126, 155, 22825, 43457, 100.9956, 0.9336, 1900, 129, a3, 011101
longestIncrease, m114, t50, w4, 10035, 10226, 49297, 69757, 432.4298, 0.9035, 1946, 70, a4, 001101
quickSort, m127, t50, w4, 4523, 158, 31048, 36081, 244.4724, 0.9603, 1900, 56, a3, 010111
huffmanCodingEff, m199, t50, w4, 10331, 154, 14003, 24649, 70.3668, 0.8191, 1874, 239, a4, 001010
insertSort, m108, t50, w4, 6950, 48, 12383, 19452, 114.6574, 0.9444, 1900, 40, a3, 101001
add, m12, t100, w4, 160, 307, 310, 837, 25.8333, 0.9167, 583, 13, a2, 001011
primes, m68, t100, w4, 3602, 102, 2532, 6298, 37.2353, 0.75, 398, 30, a5, 100001
maxArrSumNeg, m112, t50, w8, 7733, 148, 11146, 19155, 99.5179, 0.9358, 1910, 63, a2, 010101
factorial, m31, t100, w2, 1616, 322, 19469, 21465, 628.0323, 0.9677, 403, 18, a3, 000000
transpose, m149, t50, w8, 3845, 21, 10126, 14096, 67.9597, 0.8993, 903, 40, a2, 110010
mergeSort, m226, t50, w8, 20873, 149, 10545, 31656, 46.6593, 0.9336, 1900, 129, a2, 000000
transpose, m149, t50, w8, 12085, 20, 10120, 22318, 67.9195, 0.8993, 903, 40, a2, 101001
selectSort, m92, t50, w2, 3081, 162, 39950, 43776, 434.2391, 0.9101, 1900, 45, a2, 111110
mergeSort, m226, t50, w4, 6886, 48, 22914, 30299, 101.3894, 0.9336, 1900, 129, a3, 110111
mergeSort, m226, t50, w8, 20889, 22, 68965, 89973, 305.1549, 0.9336, 1900, 129, a4, 110000
dictionaryOrder, m71, t100, w8, 3520, 42, 5003, 8637, 70.4648, 0.8873, 8248, 32, a5, 111001
dictionaryOrder, m71, t100, w2, 3614, 317, 20866, 25281, 293.8873, 0.8864, 8248, 32, a5, 001100
anagram, m60, t100, w2, 3227, 327, 8093, 11702, 134.8833, 0.8667, 1370, 37, a3, 100000
bubbleSort, m113, t50, w8, 2479, 23, 76580, 79154, 677.6991, 0.8938, 1900, 41, a5, 100010
huffmanCodingEff, m199, t50, w4, 9957, 149, 37387, 48013, 187.8744, 0.849, 1874, 239, a4, 010111
bubbleSort, m113, t50, w8, 2500, 22, 60005, 62604, 531.0177, 0.8938, 1900, 41, a4, 110011
genPassword, m49, t100, w4, 2970, 294, 1721, 5127, 35.1224, 0.7895, 398, 63, a5, 000101
dictionaryOrder, m71, t100, w2, 3556, 323, 33572, 37779, 472.8451, 0.9265, 8248, 32, a2, 100101
anagram, m60, t100, w4, 1069, 102, 5966, 7602, 99.4333, 0.8667, 1370, 37, a4, 101110
huffmanCoding, m314, t50, w8, 58543, 21, 15344, 74095, 48.8662, 0.9013, 1874, 318, a3, 100001
bubbleSort, m113, t50, w2, 7502, 168, 217552, 225731, 1925.2389, 0.9182, 1900, 41, a4, 010101
quickSort, m127, t50, w8, 13801, 133, 78022, 92073, 614.3465, 0.9528, 1900, 56, a4, 010001
genPassword, m49, t100, w4, 2898, 105, 2020, 5088, 41.2245, 0.8367, 398, 63, a2, 110000
longestIncrease, m114, t50, w8, 3185, 2297, 21980, 28020, 192.807, 0.8902, 1946, 70, a5, 110110
minProd, m181, t50, w4, 4439, 153, 5275, 10936, 29.1436, 0.8659, 1946, 72, a2, 001110
transpose, m149, t50, w8, 12684, 120, 10134, 23034, 68.0134, 0.8993, 903, 40, a2, 000000
bubbleSort, m113, t50, w8, 7336, 21, 70338, 77831, 622.4602, 0.8696, 1900, 41, a5, 100101
selectSort, m92, t50, w2, 6207, 162, 40068, 47027, 435.5217, 0.9101, 1900, 45, a2, 101100
huffmanCoding, m314, t50, w8, 18638, 148, 119701, 139954, 381.2134, 0.9279, 1874, 318, a4, 010110
selectSort, m92, t50, w2, 3097, 162, 40332, 43663, 438.3913, 0.8804, 1900, 45, a5, 110010
huffmanCoding, m314, t50, w4, 18202, 150, 34301, 52836, 109.2389, 0.9013, 1874, 318, a5, 001010
